userId,movieId,tag,timestamp,title,genres
599,296,royal with cheese,1498456610,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,Samuel L. Jackson,1498456342,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,sarcasm,1498456612,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,satire,1498456614,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,sexy,1498456615,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,smart writing,1498456617,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,sophisticated,1498456618,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,soundtrack,1498456439,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,splatter,1498456620,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,Steve Buscemi,1498456694,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,storytelling,1498456375,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,stylish,1498456398,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,stylized,1498456354,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,suspense,1498456680,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,Tarantino,1498456358,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,thought-provoking,1498456638,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,thriller,1498456415,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,travolta,1498456539,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,twist ending,1498456639,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,Uma Thurman,1498456370,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,unique,1498456641,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,unpredictable,1498456476,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,unusual,1498456642,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,very funny,1498456434,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,violence,1498456347,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,violent,1498456366,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
599,296,witty,1498456437,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
106,4896,Everything you want is here,1467566944,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
184,4896,alan rickman,1537094576,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
184,4896,harry potter,1537094544,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
184,4896,humorous,1537094550,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
184,4896,Magic,1537094530,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
474,4896,Magic,1137205893,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
474,4896,Wizards,1137205893,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
106,106489,adventure,1467566979,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
424,106489,fantasy,1457901210,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
424,106489,Tolkien,1457901214,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
424,106489,too long,1457901201,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
119,101142,animation,1436563067,"Croods, The (2013)",Adventure|Animation|Comedy
119,101142,funny,1436563067,"Croods, The (2013)",Adventure|Animation|Comedy
119,101142,stone age,1436563067,"Croods, The (2013)",Adventure|Animation|Comedy
119,115617,animation,1435944890,Big Hero 6 (2014),Action|Animation|Comedy
119,115617,kids,1435944890,Big Hero 6 (2014),Action|Animation|Comedy
119,115617,robots,1435944890,Big Hero 6 (2014),Action|Animation|Comedy
177,115617,feel-good,1435523876,Big Hero 6 (2014),Action|Animation|Comedy
177,115617,fun family movie,1435523876,Big Hero 6 (2014),Action|Animation|Comedy
177,115617,very funny,1435523876,Big Hero 6 (2014),Action|Animation|Comedy
119,120635,action,1438439306,Taken 3 (2015),Action|Crime|Thriller
119,120635,murder,1438439306,Taken 3 (2015),Action|Crime|Thriller
119,120635,police,1438439306,Taken 3 (2015),Action|Crime|Thriller
125,1726,Kevin Costner,1474483317,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
125,1726,Post apocalyptic,1474483320,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
125,2387,dark comedy,1474382225,Very Bad Things (1998),Comedy|Crime
125,2387,dark humor,1474382223,Very Bad Things (1998),Comedy|Crime
125,3052,irreverent,1474592072,Dogma (1999),Adventure|Comedy|Fantasy
125,3052,jay and silent bob,1474592004,Dogma (1999),Adventure|Comedy|Fantasy
125,3052,Kevin Smith,1474592000,Dogma (1999),Adventure|Comedy|Fantasy
125,3052,satire,1474591997,Dogma (1999),Adventure|Comedy|Fantasy
474,3052,religion,1137191859,Dogma (1999),Adventure|Comedy|Fantasy
125,5088,irreverent,1474592207,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama
125,7022,based on a book,1474381749,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,bloody,1474381755,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,brutal,1474381612,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,controversial,1474381812,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,dystopia,1474381779,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,goretastic,1474381786,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,satire,1474381739,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,social commentary,1474381788,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,survival,1474381609,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7022,violence,1474381745,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
125,7254,alternate reality,1474381441,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
125,7254,sci-fi,1474381448,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
125,7254,science fiction,1474381455,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
125,7254,time travel,1474381439,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
125,8957,brutal,1474382001,Saw (2004),Horror|Mystery|Thriller
125,8957,clever,1474382019,Saw (2004),Horror|Mystery|Thriller
125,8957,Disturbing,1474382015,Saw (2004),Horror|Mystery|Thriller
125,8957,great ending,1474381987,Saw (2004),Horror|Mystery|Thriller
125,8957,mindfuck,1474381982,Saw (2004),Horror|Mystery|Thriller
125,8957,surprise ending,1474381973,Saw (2004),Horror|Mystery|Thriller
125,8957,suspense,1474381994,Saw (2004),Horror|Mystery|Thriller
125,9010,cruel characters,1474381529,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
125,42632,brutality,1474381492,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
125,58301,dark humor,1474381561,Funny Games U.S. (2007),Drama|Thriller
567,58301,dark,1525283356,Funny Games U.S. (2007),Drama|Thriller
567,58301,dark humor,1525283360,Funny Games U.S. (2007),Drama|Thriller
567,58301,intelligent,1525283358,Funny Games U.S. (2007),Drama|Thriller
567,58301,thought-provoking,1525283367,Funny Games U.S. (2007),Drama|Thriller
125,60950,threesome,1474591817,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
125,62434,Seth Rogen,1474592476,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
125,62434,Sexual Humor,1474592473,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
125,67695,Seth Rogen,1474382123,Observe and Report (2009),Action|Comedy
125,100083,embarassing scenes,1474377075,Movie 43 (2013),Comedy
125,100083,offensive,1474377060,Movie 43 (2013),Comedy
125,100083,R language,1474377035,Movie 43 (2013),Comedy
125,100083,sarcasm,1474377015,Movie 43 (2013),Comedy
125,100083,satire,1474381901,Movie 43 (2013),Comedy
125,156371,80's,1474469700,Everybody Wants Some (2016),Comedy
125,158872,Crude humor,1474382035,Sausage Party (2016),Animation|Comedy
125,158872,mindfuck,1474382087,Sausage Party (2016),Animation|Comedy
125,158872,sarcasm,1474382053,Sausage Party (2016),Animation|Comedy
125,158872,satire,1474382047,Sausage Party (2016),Animation|Comedy
125,158872,Vulgar,1474382100,Sausage Party (2016),Animation|Comedy
132,3556,sofia coppola,1163148016,"Virgin Suicides, The (1999)",Drama|Romance
474,3556,1970s,1138032871,"Virgin Suicides, The (1999)",Drama|Romance
474,3556,suicide,1138032871,"Virgin Suicides, The (1999)",Drama|Romance
132,6323,John Cusack,1161800041,Identity (2003),Crime|Horror|Mystery|Thriller
132,6367,Ewan McGregor,1161799885,Down with Love (2003),Comedy|Romance
132,6367,Renee Zellweger,1161799951,Down with Love (2003),Comedy|Romance
474,6367,retro,1138039562,Down with Love (2003),Comedy|Romance
138,59103,jackie chan,1222676394,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
138,59103,kung fu,1222676405,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
161,52287,Something for everyone in this one... saw it without and plan on seeing it with kids!,1176498861,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
166,293,assassin,1188774484,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
166,293,Jean Reno,1188774487,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
474,293,hit men,1138137619,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Action,1498456142,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,assassin,1498456106,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,assassination,1498456192,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,assassins,1498456184,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,awkward romance,1498456167,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,corruption,1498456155,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,crime,1498456141,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,disturbing,1498456144,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,drama,1498456149,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,French,1498456150,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,friendship,1498456139,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Gary Oldman,1498456130,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,great acting,1498456128,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Guns,1498456179,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,hit men,1498456165,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,hitman,1498456113,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,humorous,1498456177,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,imdb top 250,1498456175,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Jean Reno,1498456121,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Lolita theme,1498456188,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,loneliness,1498456186,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,love story,1498456132,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Luc Besson,1498456137,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,Natalie Portman,1498456126,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,organized crime,1498456152,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,police,1498456181,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,police corruption,1498456159,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,quirky,1498456135,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,sniper,1498456182,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,tense,1498456190,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,touching,1498456147,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
599,293,unique,1498456157,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
166,54286,assassin,1188774519,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
166,54286,assassin-in-training (scene),1188774517,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
166,54286,espionage,1188774515,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
166,54286,Robert Ludlum,1188774524,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
167,104,test tag,1154718872,Happy Gilmore (1996),Comedy
474,104,golf,1137374014,Happy Gilmore (1996),Comedy
477,104,Adam Sandler,1244787691,Happy Gilmore (1996),Comedy
184,2579,black and white,1537094307,Following (1998),Crime|Mystery|Thriller
184,2579,Christopher Nolan,1537094326,Following (1998),Crime|Mystery|Thriller
184,2579,directorial debut,1537094323,Following (1998),Crime|Mystery|Thriller
184,2579,mindfuck,1537094375,Following (1998),Crime|Mystery|Thriller
184,2579,not linear,1537094318,Following (1998),Crime|Mystery|Thriller
184,2579,Twist Ending,1537094309,Following (1998),Crime|Mystery|Thriller
474,2579,black and white,1138032056,Following (1998),Crime|Mystery|Thriller
184,3793,action,1537094381,X-Men (2000),Action|Adventure|Sci-Fi
184,3793,comic book,1537094359,X-Men (2000),Action|Adventure|Sci-Fi
184,3793,hugh jackman,1537094370,X-Men (2000),Action|Adventure|Sci-Fi
184,3793,marvel,1537094366,X-Men (2000),Action|Adventure|Sci-Fi
184,3793,superhero,1537094354,X-Men (2000),Action|Adventure|Sci-Fi
474,3793,superhero,1137205670,X-Men (2000),Action|Adventure|Sci-Fi
184,4226,dark,1537094453,Memento (2000),Mystery|Thriller
184,4226,Mindfuck,1537094464,Memento (2000),Mystery|Thriller
184,4226,nonlinear,1537094445,Memento (2000),Mystery|Thriller
184,4226,psychology,1537094448,Memento (2000),Mystery|Thriller
184,4226,twist ending,1537094447,Memento (2000),Mystery|Thriller
424,4226,mystery,1457842983,Memento (2000),Mystery|Thriller
424,4226,psychological,1457842979,Memento (2000),Mystery|Thriller
424,4226,twist ending,1457842977,Memento (2000),Mystery|Thriller
474,4226,Backwards. memory,1137191263,Memento (2000),Mystery|Thriller
477,4226,mystery,1256051072,Memento (2000),Mystery|Thriller
477,4226,twist ending,1256051079,Memento (2000),Mystery|Thriller
567,4226,cerebral,1525282541,Memento (2000),Mystery|Thriller
567,4226,dreamlike,1525282545,Memento (2000),Mystery|Thriller
184,6283,amazing artwork,1537094506,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
184,6283,anime,1537094487,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
184,6283,sci-fi,1537094503,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
184,27156,anime,1537094261,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
184,27156,end of the world,1537094269,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
184,27156,epic,1537094270,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
184,27156,mecha,1537094278,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
184,27156,psychology,1537094263,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
184,193565,anime,1537098582,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi
184,193565,comedy,1537098587,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi
184,193565,gintama,1537098603,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi
184,193565,remaster,1537098592,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi
193,4878,atmospheric,1435857150,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,4878,cult film,1435857131,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,4878,dreamlike,1435857139,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,4878,hallucinatory,1435857144,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,4878,psychological,1435857147,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,4878,surreal,1435857128,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,4878,time travel,1435857135,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
424,4878,jake gyllenhaal,1457901910,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
474,4878,time travel,1137205781,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,dreamlike,1242494462,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,hallucinatory,1242494486,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,mental illness,1242494483,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,psychology,1242494469,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,social commentary,1242494478,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,teen,1242494496,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
477,4878,thought-provoking,1242494462,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,atmospheric,1525282581,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,cerebral,1525282593,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,dreamlike,1525282577,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,enigmatic,1525282598,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,hallucinatory,1525282590,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,mental illness,1525282579,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,mindfuck,1525282602,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,philosophy,1525282583,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,psychological,1525282595,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,quirky,1525282588,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,surreal,1525282571,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,thought-provoking,1525282573,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
567,4878,weird,1525282585,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
193,7147,dreamlike,1435857017,Big Fish (2003),Drama|Fantasy|Romance
193,7147,sentimental,1435857038,Big Fish (2003),Drama|Fantasy|Romance
193,7147,surreal,1435857020,Big Fish (2003),Drama|Fantasy|Romance
193,7147,Tim Burton,1435857024,Big Fish (2003),Drama|Fantasy|Romance
193,7361,alternate reality,1435857168,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
193,7361,memory,1435857171,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
193,7361,thought-provoking,1435857163,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
424,7361,jim carrey,1457901740,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
474,7361,memory,1137205808,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
477,7361,cult film,1242494340,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
477,7361,imagination,1256051047,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
477,7361,Jim Carrey,1242494357,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
477,7361,love,1256051045,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
477,7361,surreal,1256051041,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,arthouse,1525282744,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,artistic,1525282751,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,atmospheric,1525282731,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,beautiful,1525282670,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,bittersweet,1525282677,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,colourful,1525282696,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,comedy,1525282701,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,dreamlike,1525282681,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,emotional,1525282667,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,feel-good,1525282786,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,happpiness,1525282735,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,humane,1525282811,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,insightful,1525282724,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,intelligent,1525282746,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,lovely,1525282737,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,melancholy,1525282692,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,mind-bending,1525282728,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,philosophy,1525282673,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,quirky,1525282687,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,quirky romantic,1525282715,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,romantic,1525282694,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,surreal,1525282704,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,surrealism,1525282683,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
567,7361,thought-provoking,1525282689,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
193,97938,cinematography,1435857101,Life of Pi (2012),Adventure|Drama|IMAX
193,97938,India,1435857092,Life of Pi (2012),Adventure|Drama|IMAX
193,97938,surreal,1435857076,Life of Pi (2012),Adventure|Drama|IMAX
226,6938,big wave,1160681362,Billabong Odyssey (2003),Documentary
226,6938,surfing,1160681362,Billabong Odyssey (2003),Documentary
226,48780,ummarti2006,1161615435,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
567,48780,atmospheric,1525286470,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
567,48780,enigmatic,1525286468,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
256,126548,funny,1447532592,The DUFF (2015),Comedy
256,126548,high school,1447532575,The DUFF (2015),Comedy
274,68319,comic book,1241762577,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
477,68319,bad plot,1262795886,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
477,68319,comic book,1241938912,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
477,68319,hugh jackman,1262795892,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
477,68319,Ryan Reynolds,1262795891,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
477,68319,too many characters,1241941484,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
288,7020,Notable Nudity,1150988077,Proof (1991),Comedy|Drama|Romance
289,3,moldy,1143424860,Grumpier Old Men (1995),Comedy|Romance
289,3,old,1143424860,Grumpier Old Men (1995),Comedy|Romance
289,527,moving,1143424895,Schindler's List (1993),Drama|War
424,527,thought-provoking,1457901041,Schindler's List (1993),Drama|War
474,527,Holocaust,1137180970,Schindler's List (1993),Drama|War
537,527,based on a true story,1424142072,Schindler's List (1993),Drama|War
537,527,biography,1424142112,Schindler's List (1993),Drama|War
537,527,disturbing,1424142113,Schindler's List (1993),Drama|War
537,527,holocaust,1424142110,Schindler's List (1993),Drama|War
289,1101,predictable,1143424846,Top Gun (1986),Action|Romance
474,1101,Navy,1138138004,Top Gun (1986),Action|Romance
291,50872,a clever chef rat,1453051551,Ratatouille (2007),Animation|Children|Drama
291,50872,inspirational,1453051559,Ratatouille (2007),Animation|Children|Drama
567,50872,clever,1525283885,Ratatouille (2007),Animation|Children|Drama
567,50872,inspirational,1525283888,Ratatouille (2007),Animation|Children|Drama
291,102007,animation,1453135047,"Invincible Iron Man, The (2007)",Animation
291,118696,hope,1453135079,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy
300,6711,atmospheric,1425352343,Lost in Translation (2003),Comedy|Drama|Romance
474,6711,Japan,1138307143,Lost in Translation (2003),Comedy|Drama|Romance
305,4034,drugs,1462919721,Traffic (2000),Crime|Drama|Thriller
474,4034,based on a TV show,1137784729,Traffic (2000),Crime|Drama|Thriller
